Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:18:52,0.13,0.25,87.55,63.33,10,No Fatigue,No
2024-12-05 15:18:52,0.17,0.27,85.1,63.33,10,No Fatigue,No
2024-12-05 15:18:53,0.28,0.27,90.0,60.0,10,No Fatigue,No
2024-12-05 15:18:53,0.27,0.34,89.19,56.67,10,No Fatigue,No
2024-12-05 15:18:53,0.24,0.37,87.65,56.67,10,No Fatigue,No
2024-12-05 15:18:53,0.22,0.34,87.61,56.67,10,No Fatigue,No
2024-12-05 15:18:53,0.2,0.33,89.19,56.67,10,No Fatigue,No
2024-12-05 15:18:53,0.21,0.3,89.17,56.67,10,No Fatigue,No
2024-12-05 15:18:54,0.21,0.32,90.0,56.67,10,No Fatigue,No
2024-12-05 15:18:54,0.17,0.32,89.18,60.0,10,No Fatigue,No
2024-12-05 15:18:54,0.12,0.31,88.39,60.0,10,No Fatigue,No
2024-12-05 15:18:54,0.21,0.3,88.36,63.33,10,No Fatigue,No
2024-12-05 15:18:54,0.2,0.33,85.97,63.33,10,No Fatigue,No
2024-12-05 15:18:54,0.23,0.32,85.91,66.67,10,No Fatigue,No
2024-12-05 15:18:54,0.14,0.39,85.17,70.0,10,No Fatigue,No
2024-12-05 15:18:55,0.29,0.38,90.0,66.67,10,No Fatigue,No
2024-12-05 15:18:55,0.31,0.29,90.0,66.67,10,No Fatigue,No
2024-12-05 15:18:55,0.25,0.32,90.0,63.33,10,No Fatigue,No
2024-12-05 15:18:55,0.21,0.3,88.34,63.33,10,No Fatigue,No
2024-12-05 15:18:55,0.25,0.29,86.78,63.33,10,No Fatigue,No
2024-12-05 15:18:55,0.23,0.32,84.21,66.67,10,No Fatigue,No
2024-12-05 15:18:55,0.14,0.36,85.1,70.0,10,No Fatigue,No
2024-12-05 15:18:56,0.16,0.35,86.68,73.33,10,No Fatigue,No
2024-12-05 15:18:56,0.21,0.38,92.56,76.67,10,No Fatigue,No
2024-12-05 15:18:56,0.15,0.39,90.0,76.67,10,No Fatigue,No
2024-12-05 15:18:56,0.17,0.41,94.33,76.67,10,No Fatigue,No
2024-12-05 15:18:56,0.2,0.39,93.52,76.67,10,No Fatigue,No
2024-12-05 15:18:56,0.17,0.34,93.58,76.67,10,No Fatigue,No
2024-12-05 15:18:57,0.21,0.37,95.36,76.67,10,No Fatigue,No
2024-12-05 15:18:57,0.21,0.33,90.9,76.67,10,No Fatigue,No
2024-12-05 15:18:57,0.26,0.33,90.0,73.33,10,No Fatigue,No
2024-12-05 15:18:57,0.21,0.35,93.63,73.33,10,No Fatigue,No
2024-12-05 15:18:57,0.12,0.3,87.32,76.67,10,No Fatigue,No
2024-12-05 15:18:57,0.21,0.32,83.95,80.0,10,No Fatigue,No
2024-12-05 15:18:57,0.21,0.33,83.76,83.33,10,No Fatigue,No
2024-12-05 15:18:58,0.25,0.42,81.63,80.0,10,No Fatigue,No
2024-12-05 15:18:58,0.17,0.28,82.57,80.0,10,No Fatigue,No
2024-12-05 15:18:58,0.19,0.31,81.87,80.0,10,No Fatigue,No
2024-12-05 15:18:58,0.2,0.29,87.23,80.0,10,No Fatigue,No
2024-12-05 15:18:58,0.26,0.28,82.57,76.67,10,No Fatigue,No
2024-12-05 15:18:58,0.28,0.44,90.86,73.33,10,No Fatigue,No
2024-12-05 15:18:59,0.29,0.36,86.58,70.0,10,No Fatigue,No
2024-12-05 15:18:59,0.19,0.29,83.29,70.0,10,No Fatigue,No
2024-12-05 15:18:59,0.33,0.32,84.88,66.67,10,No Fatigue,No
2024-12-05 15:18:59,0.31,0.27,82.67,63.33,10,No Fatigue,No
2024-12-05 15:18:59,0.13,0.27,78.07,66.67,10,No Fatigue,No
2024-12-05 15:18:59,0.29,0.31,87.32,66.67,10,No Fatigue,No
2024-12-05 15:19:00,0.09,0.28,80.94,70.0,10,No Fatigue,No
2024-12-05 15:19:00,0.25,0.29,81.51,66.67,10,No Fatigue,No
2024-12-05 15:19:00,0.28,0.3,83.76,66.67,10,No Fatigue,No
2024-12-05 15:19:00,0.18,0.4,84.96,66.67,10,No Fatigue,No
2024-12-05 15:19:00,0.27,0.37,84.21,63.33,10,No Fatigue,No
2024-12-05 15:19:00,0.28,0.29,84.04,60.0,10,No Fatigue,No
