Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:03:49,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:50,0.14,0.39,91.62,20.0,10,No Fatigue,No
2024-12-05 15:03:50,0.25,0.36,92.81,20.0,10,No Fatigue,No
2024-12-05 15:03:51,0.27,0.33,92.92,20.0,10,No Fatigue,No
2024-12-05 15:03:52,0.21,1.07,90.78,23.33,10,Yawning Detected,No
2024-12-05 15:03:53,0.17,1.04,89.6,26.67,10,Yawning Detected,No
2024-12-05 15:03:54,0.22,0.46,90.0,30.0,10,No Fatigue,No
2024-12-05 15:03:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:55,0.09,0.27,90.57,33.33,10,No Fatigue,No
2024-12-05 15:03:56,0.18,0.27,90.71,30.0,10,No Fatigue,No
2024-12-05 15:03:57,0.19,0.23,92.79,30.0,10,No Fatigue,No
2024-12-05 15:03:58,0.32,0.11,79.8,30.0,10,No Fatigue,No
2024-12-05 15:03:59,0.23,0.28,90.67,26.67,10,No Fatigue,No
2024-12-05 15:04:00,0.22,0.32,91.25,23.33,10,No Fatigue,No
2024-12-05 15:04:01,0.08,0.65,91.89,23.33,10,Yawning Detected,No
2024-12-05 15:04:02,0.33,0.21,69.62,20.0,10,No Fatigue,No
2024-12-05 15:04:03,0.1,0.83,90.86,16.67,10,Yawning Detected,No
2024-12-05 15:04:04,0.1,1.09,90.39,16.67,10,Yawning Detected,No
2024-12-05 15:04:05,0.15,0.82,87.42,16.67,10,Yawning Detected,No
2024-12-05 15:04:06,0.1,0.41,81.62,16.67,10,No Fatigue,No
2024-12-05 15:04:06,0.18,0.36,69.36,20.0,10,No Fatigue,No
2024-12-05 15:04:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:08,0.14,0.49,103.28,23.33,10,No Fatigue,No
2024-12-05 15:04:09,0.13,0.48,110.85,30.0,10,No Fatigue,No
2024-12-05 15:04:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:10,0.13,0.4,90.8,30.0,10,No Fatigue,No
2024-12-05 15:04:11,0.15,0.31,90.0,33.33,10,No Fatigue,No
2024-12-05 15:04:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:12,0.15,0.3,86.99,36.67,10,No Fatigue,No
2024-12-05 15:04:13,0.17,0.68,90.0,36.67,10,Yawning Detected,No
2024-12-05 15:04:14,0.19,0.75,99.55,40.0,10,Yawning Detected,No
2024-12-05 15:04:15,0.09,0.83,90.38,43.33,10,Yawning Detected,No
2024-12-05 15:04:16,0.05,0.72,88.73,46.67,10,Yawning Detected,No
2024-12-05 15:04:17,0.1,0.76,93.22,50.0,10,Yawning Detected,No
2024-12-05 15:04:18,0.14,0.33,86.63,53.33,10,No Fatigue,No
2024-12-05 15:04:18,0.12,0.44,92.96,53.33,10,No Fatigue,No
2024-12-05 15:04:19,0.1,0.34,88.01,56.67,10,No Fatigue,No
2024-12-05 15:04:20,0.12,0.35,89.27,60.0,10,No Fatigue,No
2024-12-05 15:04:21,0.11,0.36,87.43,63.33,10,No Fatigue,No
2024-12-05 15:04:22,0.12,0.37,89.63,66.67,10,No Fatigue,No
2024-12-05 15:04:23,0.1,0.35,88.87,70.0,10,No Fatigue,No
2024-12-05 15:04:23,0.1,0.72,90.33,70.0,10,Yawning Detected,No
2024-12-05 15:04:24,0.1,0.91,89.41,73.33,10,Fatigue Detected While Yawning,No
2024-12-05 15:04:25,0.08,0.66,88.45,76.67,10,Fatigue Detected While Yawning,No
2024-12-05 15:04:26,0.07,0.75,89.09,76.67,10,Fatigue Detected While Yawning,No
2024-12-05 15:04:27,0.05,0.45,83.16,76.67,10,No Fatigue,No
2024-12-05 15:04:27,0.06,0.38,88.14,80.0,10,No Fatigue,No
2024-12-05 15:04:28,0.06,0.31,90.97,80.0,10,No Fatigue,No
2024-12-05 15:04:29,0.08,0.37,85.35,83.33,10,No Fatigue,No
2024-12-05 15:04:30,0.14,0.46,85.79,86.67,10,Fatigue Detected,No
2024-12-05 15:04:31,0.08,0.33,86.0,86.67,10,No Fatigue,No
2024-12-05 15:04:31,0.06,0.31,82.21,86.67,10,No Fatigue,No
2024-12-05 15:04:32,0.11,0.32,86.23,86.67,10,No Fatigue,No
2024-12-05 15:04:33,0.09,0.25,86.35,90.0,10,No Fatigue,No
2024-12-05 15:04:34,0.12,0.32,88.74,90.0,10,No Fatigue,No
2024-12-05 15:04:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:36,0.13,0.43,87.47,90.0,10,No Fatigue,No
2024-12-05 15:04:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:37,0.24,0.37,84.52,83.33,10,No Fatigue,No
2024-12-05 15:04:38,0.14,0.42,95.55,80.0,10,No Fatigue,No
2024-12-05 15:04:39,0.09,0.5,95.51,76.67,10,Fatigue Detected,No
2024-12-05 15:04:39,0.34,0.33,90.0,70.0,10,No Fatigue,No
2024-12-05 15:04:40,0.14,0.42,109.65,70.0,10,No Fatigue,No
2024-12-05 15:04:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:41,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:44,0.28,0.39,87.11,50.0,10,No Fatigue,No
2024-12-05 15:04:45,0.16,0.36,88.81,40.0,10,No Fatigue,No
2024-12-05 15:04:45,0.13,0.41,89.36,40.0,10,No Fatigue,No
2024-12-05 15:04:46,0.2,0.4,98.47,56.67,10,No Fatigue,Yes
2024-12-05 15:04:47,0.12,0.34,92.9,60.0,10,No Fatigue,No
2024-12-05 15:04:48,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:49,0.07,0.52,90.0,63.33,10,Yawning Detected,No
2024-12-05 15:04:50,0.15,0.54,78.54,66.67,10,Yawning Detected,No
2024-12-05 15:04:50,0.12,0.4,84.85,53.33,10,No Fatigue,No
2024-12-05 15:04:51,0.13,0.38,95.91,53.33,10,No Fatigue,No
2024-12-05 15:04:52,0.15,0.23,86.23,60.0,10,No Fatigue,No
2024-12-05 15:04:53,0.18,0.33,85.66,53.33,10,No Fatigue,No
2024-12-05 15:04:54,0.38,0.12,75.02,43.33,10,No Fatigue,No
2024-12-05 15:04:55,0.33,0.3,86.33,33.33,10,No Fatigue,No
2024-12-05 15:04:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:04:57,0.14,0.38,89.31,26.67,10,No Fatigue,No
2024-12-05 15:04:57,0.16,0.45,88.67,26.67,10,No Fatigue,No
2024-12-05 15:04:58,0.12,0.44,87.93,30.0,10,No Fatigue,No
2024-12-05 15:04:59,0.09,0.4,87.24,33.33,10,No Fatigue,No
2024-12-05 15:05:00,0.2,0.43,87.98,33.33,10,No Fatigue,No
2024-12-05 15:05:03,0.12,0.38,93.01,43.33,10,No Fatigue,No
2024-12-05 15:05:04,0.19,0.49,94.81,60.0,10,No Fatigue,No
2024-12-05 15:05:05,0.05,0.37,82.94,63.33,10,No Fatigue,No
2024-12-05 15:05:06,0.11,0.45,83.19,66.67,10,No Fatigue,Yes
2024-12-05 15:05:07,0.17,0.46,85.12,70.0,10,No Fatigue,No
2024-12-05 15:05:07,0.14,0.36,113.96,70.0,10,No Fatigue,No
2024-12-05 15:05:08,0.13,0.33,97.96,63.33,10,No Fatigue,No
2024-12-05 15:05:09,0.13,0.33,104.04,63.33,10,No Fatigue,Yes
2024-12-05 15:05:10,0.23,0.4,92.9,63.33,10,No Fatigue,No
2024-12-05 15:05:11,0.17,0.36,97.46,53.33,10,No Fatigue,No
2024-12-05 15:05:11,0.2,0.38,87.34,43.33,10,No Fatigue,No
2024-12-05 15:05:12,0.17,0.2,90.67,50.0,10,No Fatigue,No
2024-12-05 15:05:13,0.17,0.19,90.0,53.33,10,No Fatigue,No
2024-12-05 15:05:13,0.17,0.2,84.07,63.33,10,No Fatigue,No
2024-12-05 15:05:14,0.16,0.19,87.68,66.67,10,No Fatigue,No
2024-12-05 15:05:15,0.11,0.41,94.4,63.33,10,No Fatigue,No
2024-12-05 15:05:15,0.13,0.45,93.45,63.33,10,No Fatigue,No
2024-12-05 15:05:16,0.08,0.43,95.71,66.67,10,No Fatigue,No
2024-12-05 15:05:16,0.07,0.41,96.01,56.67,10,No Fatigue,No
2024-12-05 15:05:17,0.07,0.37,83.03,56.67,10,No Fatigue,No
2024-12-05 15:05:24,0.13,0.31,93.29,73.33,10,No Fatigue,No
2024-12-05 15:05:25,0.13,0.27,88.62,73.33,10,No Fatigue,No
2024-12-05 15:05:26,0.13,0.27,90.67,83.33,10,No Fatigue,No
2024-12-05 15:05:27,0.33,0.25,85.91,83.33,10,No Fatigue,No
2024-12-05 15:05:28,0.3,0.29,87.4,80.0,10,No Fatigue,No
