2024-12-11 22:10:54,0.13,0.36,90.0,73.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:10:55,0.23,0.35,93.01,66.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:10:56,0.25,0.35,89.17,63.33,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:10:58,0.22,0.25,89.1,60.0,0,No Fatigue,0.12,Not Yawning
2024-12-11 22:10:59,0.26,0.29,90.84,56.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:11:00,0.28,0.42,86.82,46.67,0,No Fatigue,0.0,Mouth Covered
2024-12-11 22:11:01,0.19,0.3,86.31,46.67,0,No Fatigue,0.11,Not Yawning
2024-12-11 22:11:02,0.21,0.29,89.14,50.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:11:04,0.14,0.29,89.1,46.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:11:05,0.25,0.32,87.32,43.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:11:06,0.25,0.27,90.92,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:07,0.17,0.33,89.1,43.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:08,0.25,0.27,90.0,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:11:10,0.24,0.31,89.08,33.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:11,0.18,0.31,90.92,40.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:11:12,0.23,0.35,90.0,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:13,0.21,0.35,90.0,40.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:11:14,0.27,0.34,90.0,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:11:15,0.26,0.35,90.0,26.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:16,0.17,0.4,95.96,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:11:18,0.14,0.3,94.24,40.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:11:55,0.23,0.33,97.46,43.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:11:57,0.24,0.33,97.64,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:12:04,0.15,0.27,95.14,43.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:12:05,0.17,0.36,90.0,46.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:12:07,0.28,0.3,96.26,43.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:13:11,0.27,0.34,89.37,43.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:13:18,0.15,0.29,93.11,43.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:13:19,0.27,0.37,93.33,40.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:13:20,0.31,0.36,97.05,40.0,0,No Fatigue,0.13,Not Yawning
2024-12-11 22:13:21,0.32,0.35,91.85,40.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:13:22,0.29,0.34,95.65,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:13:24,0.3,0.38,97.59,33.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:13:25,0.17,0.3,92.86,33.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:13:53,0.22,0.26,92.83,36.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:13:55,0.26,0.3,94.6,36.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:13:56,0.32,0.33,93.99,30.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:14:54,0.27,0.3,94.18,26.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:14:55,0.29,0.37,94.76,23.33,0,No Fatigue,0.13,Not Yawning
2024-12-11 22:15:19,0.19,0.32,95.13,26.67,0,No Fatigue,0.13,Not Yawning
2024-12-11 22:15:22,0.28,0.34,92.1,26.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:15:23,0.27,0.33,91.79,23.33,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:15:25,0.29,0.32,93.58,23.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:15:26,0.28,0.34,92.83,23.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:15:27,0.28,0.3,94.34,26.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:15:29,0.27,0.32,92.79,23.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:15:41,0.26,0.26,91.41,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:15:42,0.2,0.34,96.26,23.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:15:54,0.26,0.32,94.24,26.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:15:56,0.27,0.3,94.18,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:15:57,0.21,0.31,94.29,30.0,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:16:02,0.26,0.35,94.88,30.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:16:03,0.29,0.33,94.18,26.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:04,0.26,0.34,94.24,23.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:05,0.3,0.33,95.13,23.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:16:08,0.18,0.28,95.13,26.67,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:16:10,0.2,0.27,96.58,30.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:11,0.19,0.28,97.5,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:23,0.23,0.35,94.04,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:24,0.16,0.32,97.13,36.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:16:37,0.3,0.36,96.12,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:16:39,0.3,0.35,94.88,30.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:16:41,0.22,0.34,93.49,33.33,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:42,0.25,0.36,91.85,36.67,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:16:43,0.2,0.35,92.54,43.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:16:44,0.19,0.35,90.63,53.33,0,No Fatigue,0.16,Not Yawning
