Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-06 14:53:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:53:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:53:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:53:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:53:34,0.27,0.26,87.47,60.0,7,No Fatigue,No
2024-12-06 14:53:35,0.25,0.26,90.9,36.67,7,No Fatigue,No
2024-12-06 14:53:36,0.28,0.24,86.73,33.33,7,No Fatigue,No
2024-12-06 14:53:37,0.36,0.25,86.58,16.67,7,No Fatigue,No
2024-12-06 14:53:39,0.28,0.2,89.17,26.67,7,No Fatigue,No
2024-12-06 14:53:40,0.18,0.25,90.88,26.67,7,No Fatigue,No
2024-12-06 14:53:41,0.21,0.23,89.1,56.67,7,No Fatigue,No
2024-12-06 14:53:43,0.3,0.26,78.2,43.33,7,No Fatigue,No
2024-12-06 14:53:44,0.15,0.22,91.82,40.0,7,No Fatigue,No
2024-12-06 14:53:45,0.37,0.34,98.69,30.0,7,No Fatigue,No
2024-12-06 14:53:46,0.2,0.3,86.95,43.33,7,No Fatigue,No
2024-12-06 14:53:47,0.34,0.34,80.42,20.0,7,No Fatigue,No
2024-12-06 14:53:48,0.28,0.33,84.67,13.33,7,No Fatigue,No
2024-12-06 14:53:49,0.31,0.24,90.0,20.0,7,No Fatigue,No
2024-12-06 14:53:50,0.24,0.23,93.87,26.67,7,No Fatigue,No
2024-12-06 14:53:51,0.26,0.18,87.71,43.33,7,No Fatigue,No
2024-12-06 14:53:52,0.28,0.31,92.36,43.33,7,No Fatigue,No
2024-12-06 14:53:53,0.18,0.27,93.01,63.33,8,No Fatigue,No
2024-12-06 14:53:54,0.31,0.29,90.0,56.67,8,No Fatigue,No
2024-12-06 14:53:55,0.22,0.34,96.28,43.33,8,No Fatigue,No
2024-12-06 14:53:56,0.24,0.19,90.71,26.67,9,No Fatigue,No
2024-12-06 14:53:57,0.35,0.21,102.38,13.33,9,No Fatigue,No
2024-12-06 14:53:58,0.18,0.23,96.63,20.0,9,No Fatigue,No
2024-12-06 14:53:59,0.32,0.22,100.05,13.33,10,No Fatigue,No
2024-12-06 14:54:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:54:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-06 14:54:03,0.28,0.38,91.19,26.67,10,No Fatigue,No
2024-12-06 14:54:04,0.28,0.19,94.34,26.67,10,No Fatigue,No
2024-12-06 14:54:05,0.23,0.36,92.83,43.33,10,No Fatigue,No
2024-12-06 14:54:06,0.25,0.29,84.36,33.33,10,No Fatigue,No
2024-12-06 14:54:07,0.18,0.35,88.84,43.33,10,No Fatigue,No
2024-12-06 14:54:08,0.31,0.35,86.33,40.0,10,No Fatigue,No
