Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:09:33,0.12,0.32,85.36,40.0,2,No Fatigue,No
2024-12-05 15:09:34,0.1,0.31,93.01,43.33,2,No Fatigue,No
2024-12-05 15:09:34,0.27,0.37,87.51,43.33,2,No Fatigue,No
2024-12-05 15:09:34,0.27,0.31,89.16,43.33,2,No Fatigue,No
2024-12-05 15:09:34,0.28,0.24,83.95,43.33,2,No Fatigue,No
2024-12-05 15:09:34,0.26,0.25,90.88,43.33,2,No Fatigue,No
2024-12-05 15:09:34,0.26,0.26,82.98,43.33,2,No Fatigue,No
2024-12-05 15:09:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:35,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:36,0.28,0.28,83.09,40.0,2,No Fatigue,No
2024-12-05 15:09:36,0.28,0.29,83.09,36.67,2,No Fatigue,No
2024-12-05 15:09:37,0.27,0.28,82.23,33.33,2,No Fatigue,No
2024-12-05 15:09:37,0.3,0.29,83.85,30.0,2,No Fatigue,No
2024-12-05 15:09:37,0.29,0.26,81.25,26.67,2,No Fatigue,No
2024-12-05 15:09:37,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:37,0.17,0.26,82.98,26.67,2,No Fatigue,No
2024-12-05 15:09:38,0.23,0.29,82.12,23.33,2,No Fatigue,No
2024-12-05 15:09:38,0.29,0.3,83.85,20.0,2,No Fatigue,No
2024-12-05 15:09:38,0.24,0.29,82.98,16.67,2,No Fatigue,No
2024-12-05 15:09:38,0.21,0.3,80.54,16.67,2,No Fatigue,No
2024-12-05 15:09:38,0.25,0.29,86.25,16.67,2,No Fatigue,No
2024-12-05 15:09:38,0.24,0.3,81.25,13.33,2,No Fatigue,No
2024-12-05 15:09:39,0.26,0.34,84.64,13.33,2,No Fatigue,No
2024-12-05 15:09:39,0.25,0.35,83.66,13.33,2,No Fatigue,No
2024-12-05 15:09:39,0.23,0.31,84.56,16.67,2,No Fatigue,No
2024-12-05 15:09:39,0.17,0.29,86.19,20.0,2,No Fatigue,No
2024-12-05 15:09:39,0.27,0.28,89.05,20.0,2,No Fatigue,No
2024-12-05 15:09:39,0.28,0.33,85.46,20.0,2,No Fatigue,No
2024-12-05 15:09:39,0.29,0.34,84.73,20.0,2,No Fatigue,No
2024-12-05 15:09:40,0.29,0.34,83.19,20.0,2,No Fatigue,No
2024-12-05 15:09:40,0.29,0.37,85.03,20.0,2,No Fatigue,No
2024-12-05 15:09:40,0.28,0.34,82.57,20.0,2,No Fatigue,No
2024-12-05 15:09:40,0.3,0.32,84.12,20.0,2,No Fatigue,No
2024-12-05 15:09:40,0.28,0.32,83.09,16.67,2,No Fatigue,No
2024-12-05 15:09:40,0.31,0.34,85.67,13.33,2,No Fatigue,No
2024-12-05 15:09:41,0.28,0.28,87.36,13.33,2,No Fatigue,No
2024-12-05 15:09:41,0.18,0.33,88.21,16.67,2,No Fatigue,No
2024-12-05 15:09:41,0.24,0.31,87.32,16.67,2,No Fatigue,No
2024-12-05 15:09:41,0.28,0.31,85.6,16.67,2,No Fatigue,No
2024-12-05 15:09:41,0.28,0.3,82.23,16.67,2,No Fatigue,No
2024-12-05 15:09:41,0.32,0.32,82.98,16.67,2,No Fatigue,No
2024-12-05 15:09:41,0.32,0.31,84.64,16.67,2,No Fatigue,No
2024-12-05 15:09:42,0.32,0.31,83.76,16.67,2,No Fatigue,No
2024-12-05 15:09:42,0.32,0.31,83.76,16.67,2,No Fatigue,No
2024-12-05 15:09:42,0.3,0.29,83.85,16.67,2,No Fatigue,No
2024-12-05 15:09:42,0.3,0.29,84.64,13.33,2,No Fatigue,No
2024-12-05 15:09:42,0.28,0.31,82.87,13.33,2,No Fatigue,No
2024-12-05 15:09:42,0.3,0.29,82.12,13.33,2,No Fatigue,No
2024-12-05 15:09:43,0.29,0.29,82.23,13.33,2,No Fatigue,No
2024-12-05 15:09:43,0.3,0.3,82.98,10.0,2,No Fatigue,No
2024-12-05 15:09:43,0.3,0.3,81.25,10.0,2,No Fatigue,No
2024-12-05 15:09:43,0.22,0.32,81.25,13.33,2,No Fatigue,No
2024-12-05 15:09:43,0.27,0.3,81.38,13.33,2,No Fatigue,No
2024-12-05 15:09:43,0.29,0.3,81.51,13.33,2,No Fatigue,No
2024-12-05 15:09:43,0.27,0.31,80.68,10.0,2,No Fatigue,No
2024-12-05 15:09:44,0.31,0.36,86.48,6.67,2,No Fatigue,No
2024-12-05 15:09:44,0.28,0.35,87.32,6.67,2,No Fatigue,No
2024-12-05 15:09:44,0.28,0.33,84.81,6.67,2,No Fatigue,No
2024-12-05 15:09:44,0.31,0.35,86.48,6.67,2,No Fatigue,No
2024-12-05 15:09:44,0.17,0.29,85.6,10.0,2,No Fatigue,No
2024-12-05 15:09:44,0.24,0.28,86.37,10.0,2,No Fatigue,No
2024-12-05 15:09:45,0.18,0.3,84.73,13.33,2,No Fatigue,No
2024-12-05 15:09:45,0.22,0.31,86.42,16.67,2,No Fatigue,No
2024-12-05 15:09:45,0.21,0.35,85.67,20.0,2,No Fatigue,No
2024-12-05 15:09:45,0.2,0.28,85.6,23.33,2,No Fatigue,No
2024-12-05 15:09:45,0.26,0.35,88.26,23.33,2,No Fatigue,No
2024-12-05 15:09:45,0.24,0.33,86.58,20.0,2,No Fatigue,No
2024-12-05 15:09:46,0.23,0.39,85.91,23.33,2,No Fatigue,No
2024-12-05 15:09:46,0.26,0.39,90.0,23.33,2,No Fatigue,No
2024-12-05 15:09:46,0.17,0.3,88.21,26.67,2,No Fatigue,No
2024-12-05 15:09:46,0.17,0.3,86.37,30.0,2,No Fatigue,No
2024-12-05 15:09:46,0.2,0.31,87.23,33.33,2,No Fatigue,No
2024-12-05 15:09:46,0.19,0.36,87.23,36.67,2,No Fatigue,No
2024-12-05 15:09:47,0.15,0.33,86.42,40.0,2,No Fatigue,No
2024-12-05 15:09:47,0.24,0.31,93.69,40.0,2,No Fatigue,No
2024-12-05 15:09:47,0.27,0.32,94.69,40.0,2,No Fatigue,No
2024-12-05 15:09:47,0.24,0.32,96.65,40.0,2,No Fatigue,No
2024-12-05 15:09:47,0.26,0.31,95.71,40.0,2,No Fatigue,No
2024-12-05 15:09:47,0.2,0.33,93.81,43.33,2,No Fatigue,No
2024-12-05 15:09:47,0.18,0.33,91.91,46.67,2,No Fatigue,No
2024-12-05 15:09:48,0.22,0.33,92.82,50.0,2,No Fatigue,No
2024-12-05 15:09:48,0.24,0.33,92.77,46.67,2,No Fatigue,No
2024-12-05 15:09:48,0.26,0.31,92.77,46.67,2,No Fatigue,No
2024-12-05 15:09:48,0.25,0.33,91.88,46.67,2,No Fatigue,No
2024-12-05 15:09:48,0.26,0.33,91.88,46.67,2,No Fatigue,No
2024-12-05 15:09:48,0.26,0.31,90.94,46.67,3,No Fatigue,No
2024-12-05 15:09:49,0.22,0.31,91.91,50.0,3,No Fatigue,No
2024-12-05 15:09:49,0.23,0.31,91.85,50.0,3,No Fatigue,No
2024-12-05 15:09:49,0.21,0.33,91.85,53.33,3,No Fatigue,No
2024-12-05 15:09:49,0.25,0.31,90.94,43.33,4,No Fatigue,No
2024-12-05 15:09:49,0.26,0.31,90.0,43.33,4,No Fatigue,No
2024-12-05 15:09:49,0.21,0.31,90.94,43.33,4,No Fatigue,No
2024-12-05 15:09:50,0.25,0.33,92.82,43.33,4,No Fatigue,No
2024-12-05 15:09:50,0.22,0.31,89.08,43.33,4,No Fatigue,No
2024-12-05 15:09:50,0.25,0.3,86.31,36.67,4,No Fatigue,No
2024-12-05 15:09:50,0.11,0.31,88.15,36.67,4,No Fatigue,No
2024-12-05 15:09:50,0.2,0.31,92.82,40.0,4,No Fatigue,No
2024-12-05 15:09:51,0.15,0.32,84.59,40.0,4,No Fatigue,No
2024-12-05 15:09:51,0.14,0.31,89.08,36.67,4,No Fatigue,No
2024-12-05 15:09:51,0.22,0.31,88.18,40.0,4,No Fatigue,No
