Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:09:47,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:48,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:09:48,0.23,0.53,93.37,46.67,3,Yawning Detected,No
2024-12-05 15:09:49,0.19,0.38,89.35,53.33,3,No Fatigue,No
2024-12-05 15:09:49,0.21,0.36,88.67,53.33,3,No Fatigue,No
2024-12-05 15:09:49,0.34,0.5,78.11,46.67,4,Yawning Detected,No
2024-12-05 15:09:49,0.28,0.3,94.18,43.33,4,No Fatigue,No
2024-12-05 15:09:50,0.21,0.21,86.03,46.67,4,No Fatigue,No
2024-12-05 15:09:50,0.29,0.4,89.44,40.0,4,No Fatigue,No
2024-12-05 15:09:50,0.31,0.39,86.75,33.33,4,No Fatigue,No
2024-12-05 15:09:50,0.29,0.4,85.4,36.67,4,No Fatigue,No
2024-12-05 15:09:50,0.33,0.37,84.24,36.67,4,No Fatigue,No
2024-12-05 15:09:51,0.3,0.39,84.7,36.67,4,No Fatigue,No
2024-12-05 15:09:51,0.35,0.42,84.81,36.67,4,No Fatigue,No
2024-12-05 15:09:51,0.34,0.38,85.29,40.0,4,No Fatigue,No
2024-12-05 15:09:51,0.31,0.39,84.09,43.33,4,No Fatigue,No
2024-12-05 15:09:51,0.32,0.42,85.29,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.36,0.4,85.29,40.0,4,No Fatigue,No
2024-12-05 15:09:52,0.3,0.41,86.01,36.67,4,No Fatigue,No
2024-12-05 15:09:52,0.32,0.39,85.45,43.33,4,No Fatigue,No
2024-12-05 15:09:52,0.3,0.42,85.5,43.33,4,No Fatigue,No
2024-12-05 15:09:53,0.29,0.4,85.6,36.67,4,No Fatigue,No
2024-12-05 15:09:53,0.32,0.39,86.04,36.67,4,No Fatigue,No
2024-12-05 15:09:53,0.29,0.53,84.45,33.33,5,Yawning Detected,No
2024-12-05 15:09:53,0.31,0.38,88.49,33.33,5,No Fatigue,No
2024-12-05 15:09:53,0.36,0.38,94.97,30.0,5,No Fatigue,No
2024-12-05 15:09:54,0.27,0.36,95.88,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.28,0.35,91.61,23.33,5,No Fatigue,No
2024-12-05 15:09:54,0.27,0.41,88.32,26.67,5,No Fatigue,No
2024-12-05 15:09:54,0.29,0.42,78.07,26.67,5,No Fatigue,No
2024-12-05 15:09:55,0.31,0.26,84.9,30.0,5,No Fatigue,No
2024-12-05 15:09:55,0.29,0.24,90.0,30.0,5,No Fatigue,No
2024-12-05 15:09:55,0.34,0.4,87.55,33.33,5,No Fatigue,No
2024-12-05 15:09:55,0.33,0.22,87.92,33.33,5,No Fatigue,No
2024-12-05 15:09:55,0.31,0.38,89.13,36.67,5,No Fatigue,No
2024-12-05 15:09:56,0.3,0.15,87.84,36.67,5,No Fatigue,No
2024-12-05 15:09:56,0.34,0.2,86.99,43.33,5,No Fatigue,No
2024-12-05 15:09:56,0.26,0.24,90.94,43.33,5,No Fatigue,No
2024-12-05 15:09:56,0.27,0.27,91.79,46.67,5,No Fatigue,No
2024-12-05 15:09:56,0.28,0.44,90.0,50.0,5,No Fatigue,No
2024-12-05 15:09:57,0.33,0.25,97.24,50.0,5,No Fatigue,No
2024-12-05 15:09:57,0.28,0.28,94.47,50.0,5,No Fatigue,No
2024-12-05 15:09:57,0.3,0.18,88.03,50.0,5,No Fatigue,No
2024-12-05 15:09:57,0.26,0.3,90.94,50.0,5,No Fatigue,No
2024-12-05 15:09:58,0.32,0.24,98.13,46.67,5,No Fatigue,No
2024-12-05 15:09:58,0.3,0.23,83.33,46.67,5,No Fatigue,No
2024-12-05 15:09:58,0.29,0.31,91.38,46.67,5,No Fatigue,No
2024-12-05 15:09:58,0.31,0.28,91.55,46.67,5,No Fatigue,No
2024-12-05 15:09:59,0.33,0.28,93.09,50.0,6,No Fatigue,No
2024-12-05 15:09:59,0.33,0.2,88.32,46.67,6,No Fatigue,No
2024-12-05 15:09:59,0.19,0.33,82.57,50.0,6,No Fatigue,No
2024-12-05 15:10:00,0.17,0.26,82.78,53.33,6,No Fatigue,No
2024-12-05 15:10:00,0.16,0.34,79.62,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.3,0.37,85.6,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.36,0.28,87.24,56.67,6,No Fatigue,No
2024-12-05 15:10:00,0.31,0.31,87.48,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.32,0.4,88.65,53.33,6,No Fatigue,No
2024-12-05 15:10:01,0.35,0.43,90.0,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.32,0.41,90.0,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.36,0.4,90.0,56.67,6,No Fatigue,No
2024-12-05 15:10:01,0.34,0.41,90.0,60.0,6,No Fatigue,No
2024-12-05 15:10:02,0.33,0.4,90.0,60.0,6,No Fatigue,No
2024-12-05 15:10:02,0.2,0.42,89.42,63.33,6,No Fatigue,No
2024-12-05 15:10:02,0.28,0.29,91.27,63.33,6,No Fatigue,No
2024-12-05 15:10:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:06,0.21,0.35,91.11,86.67,6,No Fatigue,No
2024-12-05 15:10:06,0.17,0.41,91.61,93.33,6,No Fatigue,No
2024-12-05 15:10:06,0.32,0.09,85.46,90.0,6,No Fatigue,No
2024-12-05 15:10:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:08,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:10,0.26,0.31,89.43,86.67,8,No Fatigue,No
2024-12-05 15:10:10,0.26,0.28,86.51,83.33,8,No Fatigue,No
2024-12-05 15:10:10,0.23,0.21,90.81,80.0,8,No Fatigue,No
2024-12-05 15:10:10,0.23,0.21,91.55,73.33,9,No Fatigue,Yes
2024-12-05 15:10:11,0.27,0.33,90.0,63.33,9,No Fatigue,No
2024-12-05 15:10:11,0.31,0.35,90.0,60.0,9,No Fatigue,No
2024-12-05 15:10:11,0.31,0.36,90.0,53.33,9,No Fatigue,No
2024-12-05 15:10:11,0.41,0.37,91.83,46.67,9,No Fatigue,No
2024-12-05 15:10:12,0.36,0.43,92.41,40.0,9,No Fatigue,No
2024-12-05 15:10:12,0.39,0.38,91.85,36.67,9,No Fatigue,No
2024-12-05 15:10:12,0.3,0.31,92.35,26.67,10,No Fatigue,No
2024-12-05 15:10:12,0.28,0.28,95.71,23.33,10,No Fatigue,No
2024-12-05 15:10:12,0.3,0.3,93.97,20.0,10,No Fatigue,No
2024-12-05 15:10:13,0.28,0.28,92.39,23.33,10,No Fatigue,No
