Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue
2024-12-05 09:10:04,0.2729809263032985,0.4051780319187867,83.8298249049704,20.0,0,No Fatigue
2024-12-05 09:10:06,0.2777847163125573,0.3694192580731196,83.48019824834302,20.0,0,No Fatigue
2024-12-05 09:10:08,0.30195169678781736,0.3554729687594046,90.62275568720632,16.666666666666664,0,No Fatigue
2024-12-05 09:10:09,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:11,0.2557973755902827,0.4419384993749181,80.3112134396332,16.666666666666664,0,No Fatigue
2024-12-05 09:10:12,0.2574607067897045,0.3789818758537735,68.78203042322139,13.333333333333334,0,No Fatigue
2024-12-05 09:10:13,0.2546509813771147,0.31665596901057635,62.63178957111176,10.0,0,No Fatigue
2024-12-05 09:10:14,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:15,0.2348065665612945,0.3501620935035249,74.9315118405078,6.666666666666667,0,No Fatigue
2024-12-05 09:10:17,0.2156778069669139,0.4267325669016178,81.5110561194953,10.0,0,No Fatigue
2024-12-05 09:10:18,0.22373427069150098,0.49262899615499695,79.18612248637504,13.333333333333334,1,No Fatigue
2024-12-05 09:10:19,0.18177855903369422,0.3456343259115364,88.06941255883301,16.666666666666664,1,No Fatigue
2024-12-05 09:10:20,0.2774191632709314,0.1537668742834361,77.94921511659045,16.666666666666664,1,No Fatigue
2024-12-05 09:10:21,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:23,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:24,0.25376455599593006,0.372171912717519,79.24203291161,16.666666666666664,1,No Fatigue
2024-12-05 09:10:25,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:26,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:27,0.27608237377416284,0.3970255105026776,78.92979742206063,16.666666666666664,1,No Fatigue
2024-12-05 09:10:29,0.28589901813094987,0.38524510782545734,83.03174325862146,16.666666666666664,1,No Fatigue
2024-12-05 09:10:30,0.29381175902524753,0.4063643473676558,84.92039213998542,16.666666666666664,1,No Fatigue
2024-12-05 09:10:31,0.2490401394555508,0.3778445413949088,84.8055710922652,16.666666666666664,1,No Fatigue
2024-12-05 09:10:32,0.27103949467046484,0.3695765997816963,84.02567671351939,16.666666666666664,1,No Fatigue
2024-12-05 09:10:34,0.2724737380668938,0.4063643473676558,84.16050768848255,16.666666666666664,1,No Fatigue
2024-12-05 09:10:35,0.22540785075752456,0.3524103468498922,85.34664841273162,20.0,1,No Fatigue
2024-12-05 09:10:36,0.28215462676376035,0.5382203817153295,83.59564727361585,20.0,2,No Fatigue
2024-12-05 09:10:37,0.20935634377618448,0.38660575817122605,82.04247477308286,23.333333333333332,2,No Fatigue
2024-12-05 09:10:39,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:40,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:41,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:42,0.18593683314511308,0.4204723219407967,75.20323775494266,26.666666666666668,2,No Fatigue
2024-12-05 09:10:43,0.3149733448060901,0.35179877236514595,80.8376529542783,26.666666666666668,2,No Fatigue
2024-12-05 09:10:45,0.2970383938631623,0.39365164169960604,79.91940201245768,26.666666666666668,2,No Fatigue
2024-12-05 09:10:46,0.3316263676081067,0.39172851117695073,80.63980919808668,26.666666666666668,2,No Fatigue
2024-12-05 09:10:47,N/A,N/A,N/A,N/A,N/A,No Face Detected
2024-12-05 09:10:48,0.2469660302993378,0.48273029712429155,88.8426669318705,26.666666666666668,3,No Fatigue
2024-12-05 09:10:49,0.26410020990511707,0.4221127284027565,89.43273359014206,26.666666666666668,3,No Fatigue
2024-12-05 09:10:51,0.29419899539691025,0.36699429120227806,91.82796824430501,23.333333333333332,3,No Fatigue
2024-12-05 09:10:52,0.30161971627253814,0.3868955281314966,90.0,20.0,3,No Fatigue
